"md5_email"|"V01"|"V02"|"V03"|"V04"|"V05"|"V06"|"V07"|"V08"|"V09"|"V10"|"V11"|"V12"|"V13"|"V14"|"V15"|"V16"|"V17"|"V18"|"V19"|"V20"|"V21"|"V22"|"V23"|"V24"|"V25"|"V26"|"V27"|"V28"|"V29"|"V30"|"V31"|"V32"|"V33"|"V34"|"V35"|"V36"|"V37"|"V38"|"V39"|"V40"|"V41"|"V42"|"V43"|"V44"|"V45"|"V46"|"V47"|"V48"|"V49"|"V50"|"V51"|"V52"|"V53"|"V54"|"V55"|"V56"|"V57"|"V58"|"V59"|"V60"|"Year"|"Week"
"160"|"c1564b87f107e4b0eacba4dd60f44276"|5|5|4.2|4.2|5|5|5|5|5|5|4.2|4.2|5|5|4.2|5|5|5|5|5|5|5|5|4.2|3.4|5|5|4.2|1|4.2|5|5|4.2|4.2|5|5|5|5|5|4.2|5|4.2|5|4.2|4.2|5|5|4.2|5|4.2|5|5|5|5|4.2|5|5|4.2|4.2|5|2009|9
"161"|"8160898fec36238d18f9895d72e1839e"|4.2|4.2|1|3.4|4.2|4.2|5|3.4|5|5|4.2|3.4|5|5|4.2|4.2|4.2|3.4|3.4|1.8|4.2|5|4.2|3.4|4.2|4.2|3.4|4.2|4.2|2.6|5|5|4.2|5|4.2|4.2|4.2|5|4.2|4.2|4.2|5|4.2|5|3.4|4.2|5|2.6|4.2|4.2|4.2|4.2|3.4|4.2|1.8|3.4|5|4.2|4.2|3.4|2009|9
"162"|"42a40983563852e3eac7bde0e0a1991f"|4.2|2.6|1|4.2|4.2|3.4|4.2|4.2|5|4.2|2.6|3.4|5|5|2.6|4.2|5|5|5|1.8|2.6|4.2|5|2.6|1.8|4.2|3.4|4.2|2.6|3.4|5|3.4|5|4.2|3.4|5|2.6|5|4.2|5|3.4|5|4.2|3.4|5|5|5|3.4|5|4.2|5|5|3.4|5|3.4|5|3.4|4.2|5|3.4|2009|9
"156"|"bee2d215bf6a233bb0cbc46ff4f80c6b"|2.6|3.4|3.4|4.2|5|2.6|3.4|3.4|5|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|5|3.4|4.2|3.4|5|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|3.4|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|3.4|4.2|3.4|4.2|3.4|4.2|2009|8
"157"|"d4eea2d0c75ec10238398cb7ea6a51ce"|5|5|1|5|4.2|4.2|5|1.8|5|5|3.4|5|5|5|3.4|3.4|4.2|4.2|4.2|2.6|5|5|3.4|2.6|3.4|5|5|2.6|3.4|5|5|2.6|2.6|4.2|2.6|2.6|4.2|5|4.2|5|5|5|5|5|3.4|3.4|3.4|2.6|5|5|5|5|5|4.2|3.4|5|5|5|5|1.8|2009|8
"158"|"cdb8f06f188ee9138b53222f0a698df7"|2.6|2.6|2.6|3.4|4.2|4.2|3.4|4.2|4.2|4.2|1.8|2.6|2.6|3.4|2.6|4.2|4.2|4.2|3.4|1.8|1.8|4.2|4.2|4.2|2.6|4.2|4.2|4.2|2.6|4.2|3.4|4.2|4.2|4.2|3.4|3.4|1.8|3.4|4.2|4.2|3.4|3.4|3.4|4.2|4.2|4.2|4.2|4.2|2.6|3.4|2.6|4.2|4.2|4.2|3.4|4.2|4.2|4.2|3.4|3.4|2009|8
"159"|"d4eea2d0c75ec10238398cb7ea6a51ce"|4.2|3.4|1.8|5|4.2|3.4|4.2|2.6|5|3.4|1.8|2.6|3.4|3.4|4.2|5|4.2|3.4|3.4|1|3.4|3.4|4.2|2.6|1.8|5|5|4.2|3.4|2.6|5|5|3.4|3.4|3.4|5|4.2|5|4.2|5|1.8|3.4|5|3.4|4.2|4.2|3.4|3.4|4.2|3.4|2.6|5|5|4.2|5|4.2|5|3.4|5|3.4|2009|8
"153"|"494cb0527355ed2eefe54cda740cec12"|4.2|4.2|3.4|4.2|2.6|4.2|4.2|3.4|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|5|4.2|3.4|3.4|3.4|4.2|4.2|3.4|3.4|4.2|2.6|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|4.2|4.2|5|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|3.4|3.4|3.4|4.2|4.2|5|3.4|4.2|3.4|4.2|4.2|4.2|2009|7
"154"|"b8746c754e323f699048af25b0b86e93"|3.4|4.2|1.8|4.2|3.4|4.2|4.2|5|5|5|4.2|4.2|5|5|3.4|4.2|5|5|5|1.8|4.2|3.4|4.2|4.2|1.8|5|4.2|3.4|3.4|2.6|4.2|4.2|5|3.4|3.4|4.2|5|4.2|3.4|4.2|5|5|4.2|5|5|5|4.2|4.2|5|5|5|5|5|4.2|3.4|4.2|4.2|3.4|4.2|3.4|2009|7
"155"|"7bcb2ee86b74af04d4efc6bf28d91170"|3.4|2.6|3.4|4.2|4.2|5|3.4|2.6|5|3.4|2.6|1.8|2.6|3.4|3.4|5|5|5|3.4|1.8|1.8|2.6|5|3.4|2.6|1.8|2.6|2.6|3.4|4.2|1.8|1.8|4.2|1.8|2.6|2.6|1.8|2.6|2.6|1.8|1.8|2.6|2.6|1.8|4.2|2.6|3.4|3.4|1.8|1.8|1.8|1.8|5|3.4|2.6|3.4|1.8|3.4|1.8|2.6|2009|7
"150"|"8b3c89f1f5c7a36f4f6b567c62e7fbd7"|5|5|1|3.4|5|4.2|5|1.8|5|4.2|3.4|4.2|5|5|5|5|5|5|5|3.4|5|4.2|5|3.4|1.8|4.2|4.2|4.2|3.4|3.4|4.2|4.2|5|5|4.2|4.2|3.4|5|4.2|5|4.2|4.2|4.2|5|5|4.2|5|3.4|5|4.2|4.2|4.2|5|4.2|1|5|3.4|4.2|4.2|4.2|2009|6
"152"|"6c719090190d977075788e5beb2e9483"|5|4.2|1.8|5|4.2|5|3.4|2.6|4.2|3.4|4.2|4.2|4.2|4.2|4.2|1.8|5|4.2|3.4|1.8|5|4.2|4.2|1.8|3.4|2.6|1.8|1|3.4|3.4|3.4|4.2|3.4|4.2|3.4|3.4|1|4.2|2.6|5|5|1.8|2.6|1.8|4.2|4.2|3.4|4.2|3.4|1.8|3.4|4.2|5|4.2|2.6|4.2|4.2|4.2|3.4|3.4|2009|6
"145"|"3ec0f0a866eeb8e0b419cccd6ea807b5"|4.2|5|1.8|3.4|5|5|4.2|3.4|4.2|4.2|3.4|4.2|3.4|4.2|5|4.2|5|5|3.4|3.4|3.4|3.4|5|4.2|3.4|4.2|4.2|3.4|3.4|4.2|5|4.2|5|5|4.2|5|2.6|5|5|4.2|4.2|5|5|4.2|5|5|5|4.2|5|3.4|4.2|5|5|5|5|5|4.2|5|4.2|5|2009|5
"146"|"8db7a2ace559042d8e30039e5cf070b5"|2.6|2.6|3.4|1.8|3.4|3.4|2.6|3.4|4.2|4.2|3.4|4.2|3.4|3.4|4.2|4.2|4.2|2.6|3.4|3.4|3.4|3.4|2.6|4.2|1.8|3.4|3.4|3.4|3.4|3.4|4.2|4.2|4.2|3.4|4.2|4.2|3.4|5|4.2|4.2|3.4|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|4.2|3.4|4.2|5|4.2|4.2|4.2|4.2|4.2|3.4|3.4|2009|5
"147"|"9786a5368287b86c7ab6037aebbd6908"|4.2|3.4|3.4|4.2|5|4.2|4.2|3.4|4.2|4.2|3.4|2.6|3.4|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|5|4.2|3.4|4.2|3.4|3.4|4.2|4.2|4.2|3.4|4.2|4.2|5|4.2|3.4|4.2|4.2|4.2|5|4.2|3.4|4.2|4.2|4.2|4.2|2.6|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|2009|5
"149"|"5c9ce3c7bed2c6ee0a27e013d3a3ca33"|3.4|4.2|2.6|5|4.2|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|5|4.2|4.2|4.2|3.4|4.2|4.2|5|5|2.6|4.2|3.4|4.2|3.4|3.4|4.2|2.6|3.4|3.4|4.2|4.2|4.2|4.2|2.6|4.2|5|4.2|3.4|4.2|4.2|4.2|3.4|1.8|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|3.4|3.4|3.4|3.4|2009|5
"143"|"e2bdf247db9047738f1404895ec9c578"|5|5|1.8|5|5|5|5|2.6|3.4|5|4.2|5|3.4|5|2.6|4.2|4.2|5|1.8|5|4.2|5|4.2|2.6|3.4|5|3.4|3.4|3.4|1.8|5|3.4|5|3.4|5|5|3.4|5|4.2|5|5|5|5|5|3.4|5|4.2|3.4|5|2.6|5|3.4|3.4|5|5|3.4|5|5|5|5|2009|3
"144"|"2a0b19c74836a0fde518dd15fe5cba08"|2.6|5|3.4|3.4|5|5|3.4|2.6|5|3.4|4.2|3.4|4.2|5|4.2|4.2|5|5|3.4|3.4|1.8|4.2|5|2.6|5|2.6|4.2|2.6|3.4|5|1.8|4.2|2.6|3.4|2.6|4.2|2.6|2.6|4.2|4.2|1.8|2.6|4.2|4.2|3.4|4.2|5|2.6|3.4|4.2|4.2|3.4|4.2|4.2|3.4|5|4.2|5|2.6|5|2009|3
"142"|"029ddf0595ccb3545777f60385416911"|3.4|3.4|1.8|3.4|3.4|5|2.6|3.4|4.2|3.4|4.2|2.6|2.6|3.4|3.4|4.2|5|4.2|4.2|1.8|3.4|3.4|5|3.4|1.8|4.2|3.4|4.2|1.8|4.2|4.2|2.6|4.2|4.2|2.6|3.4|1.8|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|5|5|3.4|4.2|3.4|4.2|5|5|4.2|5|3.4|4.2|5|4.2|2009|2
"141"|"68f3131e6a648e72eafadcc1a7816cb4"|4.2|4.2|2.6|2.6|5|4.2|3.4|2.6|4.2|3.4|2.6|2.6|2.6|3.4|1.8|5|4.2|4.2|1.8|1.8|3.4|2.6|4.2|2.6|1.8|4.2|4.2|2.6|1.8|3.4|3.4|4.2|4.2|3.4|2.6|4.2|2.6|4.2|4.2|4.2|4.2|4.2|4.2|3.4|5|5|4.2|4.2|3.4|5|4.2|4.2|5|4.2|4.2|4.2|4.2|5|3.4|4.2|2009|1
"140"|"da757982c11550fe750cc02ab06b7253"|3.4|1.8|2.6|5|3.4|3.4|3.4|2.6|4.2|3.4|3.4|3.4|3.4|3.4|4.2|4.2|3.4|3.4|2.6|2.6|2.6|5|3.4|2.6|4.2|3.4|1.8|2.6|5|3.4|4.2|2.6|3.4|3.4|4.2|4.2|3.4|4.2|3.4|4.2|5|4.2|4.2|2.6|3.4|4.2|4.2|1.8|2.6|2.6|4.2|4.2|4.2|4.2|3.4|3.4|2.6|3.4|2.6|3.4|2008|49
"137"|"15c332faccd69a874d4ac851e3759c15"|3.4|2.6|1.8|4.2|5|4.2|5|3.4|5|3.4|2.6|5|4.2|5|4.2|4.2|4.2|4.2|4.2|2.6|3.4|3.4|4.2|3.4|1.8|3.4|3.4|5|4.2|2.6|5|5|4.2|5|5|4.2|5|5|3.4|5|5|4.2|4.2|4.2|2.6|4.2|3.4|5|5|5|5|1.8|5|3.4|1.8|4.2|4.2|5|5|3.4|2008|48
"138"|"0506f4a71f7c1ec64cb287724e2a5dd9"|3.4|2.6|1.8|2.6|1.8|2.6|3.4|2.6|3.4|4.2|3.4|3.4|2.6|4.2|1.8|1.8|2.6|3.4|3.4|1.8|2.6|3.4|2.6|2.6|1.8|4.2|2.6|1.8|2.6|2.6|2.6|2.6|3.4|3.4|3.4|3.4|3.4|3.4|1.8|2.6|3.4|2.6|2.6|3.4|2.6|2.6|3.4|2.6|3.4|1.8|3.4|2.6|3.4|2.6|2.6|2.6|2.6|2.6|3.4|1.8|2008|48
"139"|"59f0308e080ed790acd07867a91906e0"|3.4|5|3.4|5|5|5|4.2|2.6|5|2.6|4.2|4.2|4.2|4.2|3.4|3.4|5|5|4.2|1.8|4.2|3.4|3.4|4.2|5|5|3.4|5|3.4|4.2|4.2|2.6|4.2|4.2|4.2|4.2|4.2|4.2|5|5|4.2|1.8|3.4|1.8|5|2.6|3.4|4.2|5|1.8|1|1.8|5|5|2.6|1|4.2|5|5|4.2|2008|48
"136"|"fa55e012f7beb0656dfc6d49de058c0c"|4.2|2.6|2.6|5|2.6|1.8|4.2|2.6|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|3.4|1.8|4.2|4.2|3.4|2.6|3.4|3.4|2.6|5|3.4|3.4|4.2|2.6|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|4.2|2.6|4.2|4.2|3.4|4.2|3.4|4.2|4.2|3.4|3.4|3.4|2.6|4.2|4.2|2008|46
"130"|"550f2969bf976b87a1a61656a628aa25"|3.4|4.2|1.8|5|3.4|3.4|4.2|3.4|4.2|4.2|5|4.2|4.2|5|3.4|4.2|4.2|3.4|4.2|1.8|4.2|5|4.2|1.8|5|4.2|3.4|2.6|3.4|4.2|3.4|4.2|3.4|4.2|2.6|4.2|2.6|5|4.2|4.2|4.2|2.6|4.2|4.2|3.4|4.2|3.4|3.4|4.2|4.2|3.4|5|3.4|4.2|1.8|4.2|3.4|2.6|5|2.6|2008|45
"131"|"f3fc7465c7b2913ebedbb06cc921708c"|4.2|4.2|2.6|3.4|5|3.4|3.4|3.4|4.2|5|3.4|3.4|3.4|3.4|1.8|4.2|5|5|3.4|2.6|2.6|4.2|5|4.2|1.8|5|4.2|2.6|2.6|3.4|3.4|1.8|4.2|5|2.6|3.4|2.6|3.4|4.2|3.4|2.6|4.2|4.2|2.6|4.2|4.2|4.2|3.4|3.4|3.4|4.2|4.2|5|3.4|4.2|4.2|3.4|4.2|2.6|4.2|2008|45
"132"|"defa931525e65cf19f8c98dd8fd65092"|4.2|4.2|1.8|4.2|3.4|4.2|4.2|2.6|4.2|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|4.2|1.8|4.2|3.4|4.2|4.2|2.6|4.2|3.4|4.2|3.4|4.2|1.8|4.2|3.4|4.2|4.2|4.2|4.2|3.4|2.6|3.4|4.2|3.4|3.4|4.2|4.2|4.2|2.6|4.2|4.2|2.6|4.2|4.2|2008|45
"133"|"a29e7deab849d5ca21c6a160e9deb941"|1|2.6|4.2|1.8|3.4|2.6|4.2|1.8|1.8|3.4|5|1|3.4|1.8|2.6|2.6|2.6|2.6|1|4.2|4.2|3.4|2.6|5|5|1|3.4|1.8|4.2|2.6|5|1|2.6|1|4.2|4.2|3.4|4.2|1.8|1.8|4.2|2.6|1.8|2.6|3.4|3.4|3.4|3.4|3.4|1.8|2.6|2.6|4.2|2.6|1.8|2.6|2.6|3.4|4.2|1.8|2008|45
"134"|"defa931525e65cf19f8c98dd8fd65092"|3.4|3.4|1.8|4.2|3.4|3.4|3.4|3.4|4.2|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|3.4|4.2|3.4|3.4|3.4|3.4|3.4|4.2|3.4|4.2|2.6|4.2|3.4|2.6|3.4|3.4|2.6|1.8|2.6|1.8|3.4|4.2|2.6|2.6|2.6|2.6|2.6|4.2|4.2|4.2|4.2|2.6|2.6|4.2|3.4|4.2|5|2.6|4.2|5|4.2|3.4|4.2|2008|45
"135"|"779881d65e7a73a72f9617ed1e644ff9"|1|4.2|1.8|5|1.8|5|5|1|4.2|5|1.8|1|4.2|1|5|4.2|5|5|5|1.8|5|4.2|5|5|5|1|5|1|5|3.4|2.6|5|5|5|1.8|5|1|5|5|5|5|5|5|5|5|2.6|5|1.8|1.8|5|5|5|5|5|3.4|5|5|5|1.8|4.2|2008|45
"127"|"15dab8b1b7ff6964aa2af76208209775"|2.6|1|5|4.2|5|5|2.6|1.8|5|3.4|2.6|1|1|1|2.6|5|5|2.6|3.4|2.6|1|2.6|5|4.2|1|1.8|1|1.8|4.2|2.6|2.6|1|4.2|1|3.4|4.2|1.8|1|3.4|1.8|4.2|1.8|1.8|4.2|5|5|5|1|1|1|1|5|4.2|3.4|2.6|5|1|1.8|1|5|2008|44
"128"|"b6bd33309d93745b38edd0cc1f6de281"|3.4|2.6|4.2|4.2|5|5|2.6|2.6|5|5|1.8|4.2|4.2|3.4|5|4.2|5|5|4.2|2.6|1.8|5|5|5|1.8|3.4|4.2|3.4|3.4|4.2|4.2|4.2|5|5|4.2|5|2.6|5|5|5|3.4|4.2|5|5|5|5|2.6|2.6|3.4|3.4|5|5|5|5|3.4|5|5|5|5|3.4|2008|44
"129"|"b88d9a9cb97aa454f02721e575eea368"|3.4|4.2|3.4|3.4|5|4.2|3.4|3.4|5|5|2.6|4.2|5|5|5|4.2|5|5|4.2|1|3.4|3.4|5|4.2|1.8|5|5|3.4|3.4|3.4|3.4|2.6|5|4.2|4.2|5|1.8|5|5|3.4|1.8|3.4|2.6|1.8|5|4.2|5|4.2|2.6|2.6|4.2|5|5|5|5|3.4|5|4.2|3.4|4.2|2008|44
"126"|"b8be770b61c797872866d8911f033228"|5|5|1.8|2.6|5|5|2.6|1.8|5|5|4.2|5|3.4|5|5|4.2|5|4.2|5|4.2|4.2|3.4|5|3.4|1|5|5|1.8|2.6|3.4|1.8|2.6|5|5|4.2|4.2|1.8|5|5|1.8|1.8|1.8|3.4|2.6|5|5|3.4|1.8|1.8|5|3.4|5|5|5|2.6|5|5|5|1.8|4.2|2008|42
"124"|"0872905fe25f5aed11f95d177a3cf732"|3.4|3.4|1|5|5|4.2|5|1.8|5|4.2|2.6|3.4|1.8|5|4.2|5|5|5|2.6|1|5|4.2|4.2|5|1|5|4.2|5|1|5|4.2|4.2|5|5|4.2|4.2|4.2|5|5|5|5|2.6|4.2|1.8|3.4|4.2|5|5|5|5|3.4|4.2|5|5|4.2|4.2|4.2|4.2|2.6|5|2008|39
"125"|"779881d65e7a73a72f9617ed1e644ff9"|1|4.2|4.2|3.4|3.4|4.2|4.2|5|3.4|5|4.2|2.6|1.8|3.4|4.2|4.2|5|5|3.4|3.4|4.2|3.4|5|1|5|1|3.4|1|5|3.4|3.4|4.2|5|5|3.4|5|2.6|5|5|4.2|5|5|4.2|5|5|5|5|1|5|3.4|3.4|5|5|5|5|5|5|5|1|3.4|2008|39
"120"|"d91b34247c77951e42776e70205b33f0"|5|4.2|1.8|3.4|5|5|5|4.2|5|5|1.8|4.2|5|5|2.6|5|5|4.2|5|3.4|3.4|3.4|4.2|4.2|3.4|5|4.2|3.4|5|5|3.4|4.2|4.2|5|2.6|5|4.2|5|5|4.2|5|5|4.2|5|5|4.2|5|5|5|3.4|5|5|5|5|1|5|5|5|4.2|2.6|2008|37
"121"|"61f4242eb42b14c93c38992ee6f707a0"|3.4|5|1|3.4|5|4.2|4.2|4.2|4.2|4.2|3.4|2.6|4.2|4.2|5|4.2|4.2|4.2|2.6|1.8|3.4|3.4|4.2|2.6|4.2|5|3.4|1.8|1.8|3.4|3.4|3.4|4.2|3.4|1.8|4.2|4.2|4.2|2.6|4.2|4.2|2.6|3.4|4.2|4.2|4.2|3.4|3.4|4.2|4.2|2.6|3.4|4.2|4.2|2.6|4.2|3.4|4.2|4.2|2.6|2008|37
"122"|"f8b20b1cfcf02e63be33045c10f9a1e1"|5|5|1|2.6|5|5|4.2|5|5|5|1.8|4.2|5|5|4.2|5|5|5|4.2|1|3.4|5|5|2.6|1|5|4.2|5|2.6|5|2.6|4.2|5|5|1.8|3.4|1.8|5|5|5|1.8|4.2|4.2|4.2|5|3.4|5|5|5|5|4.2|3.4|5|5|1.8|5|4.2|4.2|4.2|5|2008|37
"123"|"61f4242eb42b14c93c38992ee6f707a0"|2.6|3.4|2.6|5|1.8|3.4|4.2|1.8|3.4|3.4|5|3.4|5|2.6|3.4|1.8|1.8|3.4|3.4|2.6|5|4.2|2.6|4.2|4.2|4.2|4.2|1.8|5|3.4|4.2|3.4|1.8|4.2|4.2|4.2|4.2|4.2|2.6|4.2|4.2|4.2|3.4|4.2|3.4|2.6|2.6|1.8|4.2|2.6|3.4|3.4|1.8|1.8|3.4|4.2|3.4|2.6|4.2|2.6|2008|37
"116"|"480fd9ad1785b3039bb34dbf603e4b9b"|2.6|2.6|2.6|4.2|4.2|4.2|3.4|4.2|5|3.4|2.6|3.4|5|2.6|4.2|5|4.2|4.2|4.2|3.4|3.4|5|4.2|5|2.6|5|3.4|5|3.4|4.2|4.2|4.2|4.2|3.4|3.4|5|3.4|4.2|4.2|5|3.4|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|3.4|3.4|4.2|4.2|3.4|5|4.2|3.4|5|4.2|3.4|2008|36
"117"|"1768a550126bbf820dd89edecb92895c"|5|4.2|1.8|3.4|5|5|5|3.4|4.2|5|2.6|4.2|4.2|4.2|4.2|3.4|4.2|4.2|3.4|1.8|4.2|3.4|4.2|1.8|1.8|5|4.2|2.6|2.6|5|5|4.2|5|3.4|3.4|3.4|4.2|4.2|4.2|3.4|2.6|4.2|4.2|3.4|3.4|4.2|5|1.8|4.2|2.6|3.4|4.2|5|4.2|3.4|5|5|4.2|4.2|3.4|2008|36
"118"|"85e80629d156eb54b702b7d58993a677"|5|5|1|2.6|5|5|5|5|5|5|3.4|3.4|3.4|5|5|5|5|5|3.4|4.2|1|4.2|5|4.2|4.2|5|5|3.4|3.4|5|3.4|3.4|5|3.4|2.6|5|3.4|3.4|5|3.4|4.2|4.2|2.6|3.4|5|4.2|3.4|4.2|4.2|3.4|3.4|4.2|5|4.2|4.2|3.4|4.2|4.2|4.2|5|2008|36
"119"|"7a7eff2710e82d69ace6f00d96a7d6c1"|3.4|2.6|2.6|2.6|3.4|5|5|4.2|5|2.6|2.6|2.6|2.6|1.8|2.6|3.4|5|4.2|2.6|3.4|3.4|3.4|4.2|5|1.8|3.4|2.6|3.4|3.4|2.6|4.2|2.6|5|3.4|3.4|4.2|2.6|4.2|4.2|1|4.2|4.2|3.4|4.2|3.4|2.6|2.6|1|2.6|1|1.8|3.4|4.2|2.6|3.4|4.2|1.8|3.4|4.2|1.8|2008|36
"114"|"6670393fae9550b4429fd46a007297e0"|4.2|3.4|2.6|3.4|4.2|1.8|2.6|2.6|4.2|4.2|4.2|3.4|1.8|3.4|3.4|4.2|4.2|5|3.4|2.6|3.4|1.8|3.4|2.6|1.8|5|4.2|2.6|3.4|3.4|2.6|4.2|4.2|2.6|2.6|4.2|3.4|4.2|3.4|4.2|3.4|4.2|3.4|2.6|4.2|2.6|3.4|2.6|2.6|2.6|1.8|3.4|3.4|4.2|1.8|4.2|3.4|3.4|3.4|1.8|2008|35
"115"|"55d4a32e04b7eb8e240ac7f2330f5610"|3.4|4.2|2.6|4.2|5|4.2|3.4|3.4|4.2|4.2|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|3.4|2.6|4.2|4.2|4.2|5|1|5|5|5|4.2|5|4.2|4.2|5|4.2|5|5|5|5|1.8|5|5|5|2.6|5|4.2|3.4|3.4|3.4|5|5|5|5|2.6|5|4.2|3.4|5|4.2|5|3.4|2008|35
"102"|"f6332b727ef23ebb16c5d2b90ab6aced"|2.6|5|1|5|3.4|2.6|5|1.8|4.2|5|4.2|3.4|5|5|2.6|5|4.2|4.2|3.4|2.6|2.6|4.2|3.4|3.4|5|5|1.8|1|4.2|4.2|5|5|4.2|5|4.2|4.2|4.2|5|5|5|4.2|4.2|4.2|4.2|5|4.2|4.2|3.4|5|2.6|3.4|5|5|5|2.6|4.2|4.2|4.2|5|3.4|2008|34
"103"|"f39cb193790e807b09396dcd2f834392"|3.4|4.2|2.6|4.2|3.4|3.4|4.2|3.4|4.2|3.4|4.2|4.2|5|3.4|4.2|4.2|3.4|4.2|3.4|3.4|3.4|4.2|3.4|4.2|2.6|3.4|4.2|2.6|3.4|4.2|4.2|2.6|4.2|2.6|4.2|3.4|3.4|4.2|4.2|2.6|2.6|3.4|2.6|2.6|3.4|4.2|3.4|3.4|3.4|3.4|2.6|4.2|3.4|4.2|4.2|4.2|4.2|3.4|2.6|2.6|2008|34
"104"|"2fece9234809a7fd0fe484d91ef839cc"|2.6|4.2|2.6|2.6|5|4.2|1.8|2.6|5|4.2|2.6|2.6|4.2|5|3.4|5|5|5|2.6|1.8|2.6|1.8|5|5|1|4.2|3.4|4.2|1.8|3.4|2.6|2.6|5|2.6|3.4|4.2|2.6|3.4|5|3.4|4.2|3.4|3.4|3.4|3.4|4.2|5|4.2|4.2|3.4|2.6|2.6|5|4.2|3.4|4.2|3.4|5|2.6|5|2008|34
"105"|"f3e91bb4bfb91d17aeff4a477ed8cd4c"|2.6|2.6|2.6|3.4|4.2|4.2|2.6|2.6|3.4|3.4|1|2.6|3.4|2.6|3.4|4.2|5|4.2|2.6|1.8|1|3.4|5|4.2|2.6|3.4|3.4|4.2|1|3.4|3.4|4.2|3.4|3.4|3.4|4.2|1.8|4.2|4.2|4.2|4.2|4.2|4.2|2.6|3.4|4.2|4.2|4.2|2.6|4.2|3.4|2.6|4.2|4.2|3.4|4.2|4.2|4.2|1.8|4.2|2008|34
"106"|"f49a784d7304ee0fff89de6b97017007"|2.6|5|1.8|5|5|3.4|5|5|5|4.2|3.4|4.2|5|4.2|3.4|3.4|4.2|5|5|2.6|4.2|5|5|4.2|1|5|3.4|4.2|3.4|3.4|4.2|3.4|5|5|4.2|5|5|5|4.2|4.2|5|5|5|5|4.2|4.2|4.2|4.2|5|5|5|5|5|4.2|1.8|3.4|4.2|3.4|4.2|4.2|2008|34
"107"|"a3b7d3ad82e02496a8246a13feef4bd0"|2.6|4.2|1|5|4.2|3.4|4.2|2.6|4.2|5|3.4|2.6|4.2|5|4.2|4.2|4.2|4.2|4.2|1.8|3.4|5|3.4|4.2|4.2|3.4|4.2|1.8|3.4|4.2|3.4|3.4|5|5|3.4|5|3.4|5|5|5|4.2|2.6|4.2|4.2|4.2|1.8|3.4|4.2|4.2|3.4|3.4|2.6|4.2|3.4|3.4|2.6|4.2|4.2|4.2|2.6|2008|34
"108"|"db59b460ccc7cd86322aa28d03fc9c4e"|1.8|1.8|4.2|5|5|2.6|5|1|3.4|2.6|4.2|1.8|5|2.6|5|3.4|5|5|5|1.8|4.2|5|4.2|5|4.2|2.6|4.2|1.8|4.2|4.2|5|4.2|4.2|3.4|5|5|5|5|4.2|5|5|5|4.2|4.2|2.6|1.8|4.2|1|5|5|3.4|5|3.4|2.6|4.2|2.6|4.2|2.6|4.2|2.6|2008|34
"109"|"aef83f6afd9cd85f1e4e57dd9c80adba"|4.2|5|1.8|4.2|3.4|4.2|4.2|3.4|5|3.4|5|3.4|3.4|5|4.2|4.2|5|4.2|4.2|4.2|5|5|4.2|4.2|3.4|5|4.2|2.6|5|4.2|5|5|5|3.4|1|5|4.2|5|1|5|5|5|3.4|5|4.2|3.4|1|3.4|5|5|5|3.4|5|5|5|4.2|5|3.4|5|3.4|2008|34
"110"|"b850e7a741f50972a7f12e1d5b29ce70"|5|5|1|3.4|4.2|2.6|5|4.2|4.2|4.2|3.4|5|4.2|5|4.2|4.2|4.2|3.4|5|2.6|5|5|3.4|5|3.4|4.2|5|2.6|1.8|4.2|5|4.2|4.2|5|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|5|4.2|4.2|3.4|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|2008|34
